audit_error,case_id,center_crop_retention,dataset,foreground_pixels,grayscale_mask,image_mode,image_path_raw,image_shape,label_path_raw,mask_mode,mask_shape,mask_values_raw,patient_id,qc_status,site,source_partition,symmetric_padding
,Drishti_GS_test_gdrishtiGS_056,1.0,fundus,621054,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_056.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_056.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_056,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_059,1.0,fundus,595197,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_059.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_059.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_059,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_065,1.0,fundus,581962,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_065.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_065.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_065,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_067,1.0,fundus,603638,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_067.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_067.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_067,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_070,1.0,fundus,575790,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_070.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_070.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_070,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_071,1.0,fundus,596405,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_071.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_071.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_071,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_073,1.0,fundus,583459,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_073.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_073.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_073,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_074,1.0,fundus,573685,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_074.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_074.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_074,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_077,1.0,fundus,591956,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_077.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_077.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_077,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_079,1.0,fundus,584625,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_079.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_079.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_079,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_082,1.0,fundus,602271,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_082.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_082.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_082,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_083,1.0,fundus,590935,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_083.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_083.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_083,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_086,1.0,fundus,563816,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_086.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_086.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_086,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_gdrishtiGS_087,1.0,fundus,593414,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/gdrishtiGS_087.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/gdrishtiGS_087.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_gdrishtiGS_087,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_ndrishtiGS_007,1.0,fundus,580597,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/ndrishtiGS_007.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/ndrishtiGS_007.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_ndrishtiGS_007,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_ndrishtiGS_009,1.0,fundus,623969,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/ndrishtiGS_009.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/ndrishtiGS_009.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_ndrishtiGS_009,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_ndrishtiGS_013,1.0,fundus,594199,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/ndrishtiGS_013.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/ndrishtiGS_013.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_ndrishtiGS_013,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_ndrishtiGS_072,1.0,fundus,616353,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/ndrishtiGS_072.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/ndrishtiGS_072.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_ndrishtiGS_072,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_ndrishtiGS_078,1.0,fundus,607353,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/ndrishtiGS_078.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/ndrishtiGS_078.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_ndrishtiGS_078,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_ndrishtiGS_085,1.0,fundus,589078,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/ndrishtiGS_085.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/ndrishtiGS_085.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_ndrishtiGS_085,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_ndrishtiGS_091,1.0,fundus,626577,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/ndrishtiGS_091.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/ndrishtiGS_091.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_ndrishtiGS_091,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_ndrishtiGS_093,1.0,fundus,624830,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/ndrishtiGS_093.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/ndrishtiGS_093.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_ndrishtiGS_093,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_ndrishtiGS_095,1.0,fundus,626988,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/ndrishtiGS_095.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/ndrishtiGS_095.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_ndrishtiGS_095,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_ndrishtiGS_096,1.0,fundus,637784,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/ndrishtiGS_096.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/ndrishtiGS_096.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_ndrishtiGS_096,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_ndrishtiGS_097,1.0,fundus,609824,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/ndrishtiGS_097.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/ndrishtiGS_097.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_ndrishtiGS_097,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_ndrishtiGS_099,1.0,fundus,604698,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/ndrishtiGS_099.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/ndrishtiGS_099.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_ndrishtiGS_099,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_test_ndrishtiGS_100,1.0,fundus,633066,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/image/ndrishtiGS_100.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/test/mask/ndrishtiGS_100.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_test_ndrishtiGS_100,pass,Drishti_GS,test,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_002,1.0,fundus,601512,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_002.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_002.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_002,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_004,1.0,fundus,582662,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_004.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_004.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_004,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_010,1.0,fundus,545918,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_010.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_010.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_010,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_012,1.0,fundus,581818,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_012.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_012.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_012,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_015,1.0,fundus,578383,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_015.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_015.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_015,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_016,1.0,fundus,596797,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_016.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_016.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_016,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_022,1.0,fundus,612018,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_022.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_022.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_022,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_024,1.0,fundus,582686,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_024.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_024.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_024,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_026,1.0,fundus,577806,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_026.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_026.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_026,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_031,1.0,fundus,599453,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_031.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_031.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_031,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_032,1.0,fundus,565629,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_032.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_032.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_032,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_038,1.0,fundus,606555,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_038.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_038.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_038,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_040,1.0,fundus,582703,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_040.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_040.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_040,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_044,1.0,fundus,594186,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_044.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_044.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_044,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_045,1.0,fundus,614181,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_045.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_045.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_045,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_049,1.0,fundus,583048,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_049.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_049.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_049,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_051,1.0,fundus,608073,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_051.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_051.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_051,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_058,1.0,fundus,589071,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_058.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_058.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_058,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_060,1.0,fundus,578291,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_060.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_060.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_060,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_061,1.0,fundus,580258,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_061.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_061.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_061,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_062,1.0,fundus,582434,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_062.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_062.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_062,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_063,1.0,fundus,551786,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_063.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_063.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_063,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_064,1.0,fundus,581116,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_064.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_064.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_064,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_066,1.0,fundus,599837,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_066.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_066.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_066,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_068,1.0,fundus,549990,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_068.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_068.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_068,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_069,1.0,fundus,546162,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_069.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_069.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_069,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_075,1.0,fundus,588026,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_075.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_075.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_075,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_076,1.0,fundus,590458,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_076.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_076.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_076,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_080,1.0,fundus,591797,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_080.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_080.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_080,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_081,1.0,fundus,593341,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_081.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_081.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_081,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_084,1.0,fundus,590349,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_084.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_084.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_084,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_gdrishtiGS_088,1.0,fundus,617587,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/gdrishtiGS_088.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/gdrishtiGS_088.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_gdrishtiGS_088,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_ndrishtiGS_008,1.0,fundus,617725,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/ndrishtiGS_008.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/ndrishtiGS_008.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_ndrishtiGS_008,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_ndrishtiGS_017,1.0,fundus,627320,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/ndrishtiGS_017.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/ndrishtiGS_017.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_ndrishtiGS_017,pass,Drishti_GS,train,"[0, 0, 0, 0]"
,Drishti_GS_train_ndrishtiGS_018,1.0,fundus,618489,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/image/ndrishtiGS_018.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/Drishti_GS/train/mask/ndrishtiGS_018.png,RGB,"[800, 800, 3]","[0, 128, 255]",Drishti_GS_train_ndrishtiGS_018,pass,Drishti_GS,train,"[0, 0, 0, 0]"
